person,person_url,universities_category,key,value
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,<!-- Arthur Chou
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Alireza Ranjbar-Motlagh
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Aparna Dar
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Christina Sormani
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,DaGang Yang
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Douglas Elerath
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Harvey Hensley
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Ping-Ching Lue
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Shun-Hui Zhu -->
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Xian-Zhe Dai
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Xiaochun Rong
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Yu Ding
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,doctoral_students,Zhong-dong Liu
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,field,Toán học
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,known_for,Hình học vi phân
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,name,Jeff Cheeger
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,nationality,Mỹ
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,prizes,Giải Hình học Oswald Veblen (2001)
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,prizes,Guggenheim Fellowship (1984)
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,prizes,Viện sĩ Viện Hàn lâm Khoa học Hoa Kỳ (1997)
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,residence,Hoa Kỳ
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,work_institution,Đại học New York
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,caption,Jennifer Jones trong ''Love Letters'' (1945)
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,image,Jennifer Jones in Love Letters trailer.JPG
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,imagesize,250px
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,name,Jennifer Jones
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,(1939–1945) ly dị
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,(1949–1965) chết
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,(1971–1993) chết
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,David O. Selznick
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,Norton Simon
Jennifer Jones,https://vi.wikipedia.org/wiki/Jennifer_Jones,Đại học Northwestern,spouse,Robert Walker
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,alma_mater,City College of New York
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,alma_mater,Đại học Harvard
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,alma_mater,Đại học Michigan
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,birth_place,Thành phố New York
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,field,Hóa lý
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,image,2009.jpg
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,image,Jerome Karle
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,name,Jerome Karle
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,nationality,Mỹ
Jerome Karle,https://vi.wikipedia.org/wiki/Jerome_Karle,Đại học Harvard,prizes,Giải Nobel Hóa học năm 1985
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,birth_name,Jerome Hayden Powell
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,birth_place,D.C
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,birth_place,Hoa Kỳ
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,birth_place,Washington
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,education,Đại học Georgetown (JD)
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,education,Đại học Princeton (BA)
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,image,Federal Reserve Chair.jpg
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,image,Jerome H. Powell
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,imagesize,220px
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,name,Jerome Powell
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,office,Chủ tịch Cục Dự trữ Liên bang thứ 16
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,office1,Thành viên Hội đồng Thống đốc Cục Dự trữ Liên bang
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,office2,Phụ tá Thứ trưởng Bộ Tài chính
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,party,Cộng hòa<ref name=nominate> </ref>
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,predecessor,Janet Yellen
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,predecessor1,Frederic Mishkin
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,predecessor2,Robert R. Glauber
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,president,Donald Trump
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,president,Joe Biden
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,residence,Chevy Chase
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,residence,Hoa Kỳ
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,residence,Maryland
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,successor2,Frank N. Newman
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,term_end2,1993
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,term_start,5 tháng 2 năm 2018
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,term_start1,25 tháng 5 năm 2012
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,term_start2,1992
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,alma_mater,Đại học Michigan
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,birth_date,<!--   or   -->
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,death_date,<!--   or   (death date then birth date) -->
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,name,Jerry DeGrieck
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,office,Hội đồng thành phố Ann Arbor
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,office,phường 1
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,party,Đảng Nhân quyền
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,predecessor,John P. Kirscht (D)
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,residence,Seattle
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,residence,Washington
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,successor,Colleen S. McGee (D)
Jerry DeGrieck,https://vi.wikipedia.org/wiki/Jerry_DeGrieck,Đại học Michigan,term_end,1974
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,birth_place,Hoa Kỳ
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,birth_place,New York
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,birth_place,Thành phố New York
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,caption,Douglas năm 1932
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,children,Lewis Philip Douglas
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,death_place,New York
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,death_place,Thành phố New York
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,image,Portrait of Jesse Douglas in c. 1932.jpg
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,known_for,Hình học vi phân
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,known_for,Phép tính biến phân
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,name,Jesse Douglas
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,occupation,Toán học
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,prizes,Huy chương Fields (1936)
Jesse Douglas,https://vi.wikipedia.org/wiki/Jesse_Douglas,Đại học Columbia,spouse,Jessie Nayler
Jessica Lange,https://vi.wikipedia.org/wiki/Jessica_Lange,Đại học Minnesota,caption,Lange 2008
Jessica Lange,https://vi.wikipedia.org/wiki/Jessica_Lange,Đại học Minnesota,image,Jessica Lange (Cropped).JPG
Jessica Lange,https://vi.wikipedia.org/wiki/Jessica_Lange,Đại học Minnesota,name,Jessica Lange
Jessica Lange,https://vi.wikipedia.org/wiki/Jessica_Lange,Đại học Minnesota,occupation,Diễn viên
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,birth_name,James Thomas Kolbe
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,birth_place,Evanston
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,birth_place,Hoa Kỳ
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,birth_place,Illinois
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,death_date,}}
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,education,Đại học Northwestern (BA)
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,education,Đại học Stanford (MBA)
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,image,Jim Kolbe.jpg
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,name,Jim Kolbe
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,office1,Hạ viện Hoa Kỳ
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,office1,Nghị sĩ của
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,office1,từ  Arizona
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,party,Cộng hòa (cho đến năm 2018)
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,party,Độc lập (2018-2022)
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,predecessor1,James F. McNulty Jr
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,successor1,Gabby Giffords
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,term_end1,3 tháng 1 năm 2007
Jim Kolbe,https://vi.wikipedia.org/wiki/Jim_Kolbe,Đại học Northwestern; Đại học Stanford,term_start1,3 tháng 1 năm 1985
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,birth_name,James Edward McGreevey
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,birth_place,Hoa Kỳ
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,birth_place,Jersey City
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,birth_place,New Jersey
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,education,Chủng viện thần học đại cương
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,education,Đại học Columbia
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,education,Đại học Công giáo
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,education,Đại học Georgetown
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,education,Đại học Harvard
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,image,File:Jim McGreevey 2009 Exodus 7.jpg
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,name,Jim McGreevey
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,office,Thống đốc New Jersey thứ 52
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,office1,Thị trưởng Thị trấn Woodbridge thứ 19
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,party,Dân chủ
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,predecessor,Richard Codey
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,predecessor1,Joseph DeMarino
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,spouse,Dina Matos
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,spouse,Kari Schutz
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,successor,Richard Codey
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,successor1,Frank Pelzman
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_end,15 tháng 11 năm 2004
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_end1,15 tháng 1 năm 2002
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_end2,13 tháng 1 năm 1998
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_end3,14 tháng 1 năm 1992
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_start,15 tháng 1 năm 2002
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_start1,1 tháng 1 năm 1992
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_start2,11 tháng 1 năm 1994
Jim McGreevey,https://vi.wikipedia.org/wiki/Jim_McGreevey,Đại học Columbia; Đại học Harvard,term_start3,9 tháng 1 năm 1990
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,alma_mater,Trường Đại học Mỹ thuật California
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,alma_mater,Đại học Pennsylvania
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,alma_mater,Đại học Stanford
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,birth_place,Berwyn
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,birth_place,Pennsylvania
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,image,Jina Valentine.jpg
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,name,Jina Valentine
Jina Valentine,https://vi.wikipedia.org/wiki/Jina_Valentine,Đại học Stanford,nationality,Mỹ
Jioji Konrote,https://vi.wikipedia.org/wiki/Jioji_Konrote,Đại học Harvard,alma_mater,Australian Defence College
Jioji Konrote,https://vi.wikipedia.org/wiki/Jioji_Konrote,Đại học Harvard,birth_name,Jioji Konousi Konrote
Jioji Konrote,https://vi.wikipedia.org/wiki/Jioji_Konrote,Đại học Harvard,birth_place,Fiji
