src_person,dst_person,relation,count
Antonis Samaras,Kyriakos Mitsotakis,SHARED_UNI,1
Antonis Samaras,Leonard Bernstein,SHARED_UNI,1
Antonis Samaras,Lý Hiển Long,SHARED_UNI,1
Antonis Samaras,Lý Thừa Vãn,SHARED_UNI,1
Antonis Samaras,Lại Thanh Đức,SHARED_UNI,1
Antonis Samaras,Michael Bloomberg,SHARED_UNI,1
Antonis Samaras,Merton Miller,SHARED_UNI,1
Antonis Samaras,Michael Spence,SHARED_UNI,1
Antonis Samaras,Michael Froman,SHARED_UNI,1
Antonis Samaras,Miguel de la Madrid,SHARED_UNI,1
Antonis Samaras,Mike Pompeo,SHARED_UNI,1
Antonis Samaras,Michelle Obama,SHARED_UNI,1
Antonis Samaras,Mitt Romney,SHARED_UNI,1
Antonis Samaras,Neil Gorsuch,SHARED_UNI,1
Antonis Samaras,Ned Lamont,SHARED_UNI,1
Antonis Samaras,Paul Samuelson,SHARED_UNI,1
Antonis Samaras,Pete Buttigieg,SHARED_UNI,1
Antonis Samaras,Pierre Trudeau,SHARED_UNI,1
Antonis Samaras,Pete Hegseth,SHARED_UNI,1
Antonis Samaras,Phil Murphy,SHARED_UNI,1
Antonis Samaras,Rafael Mandelman,SHARED_UNI,1
Antonis Samaras,Rahul Gandhi,SHARED_UNI,1
Antonis Samaras,Robert F. Kennedy,SHARED_UNI,1
Antonis Samaras,Robert Solow,SHARED_UNI,1
Antonis Samaras,Ron DeSantis,SHARED_UNI,1
Antonis Samaras,Samuel Dexter,SHARED_UNI,1
Antonis Samaras,Shankar Dayal Sharma,SHARED_UNI,1
Antonis Samaras,Shimon Peres,SHARED_UNI,1
Antonis Samaras,Tharman Shanmugaratnam,SHARED_UNI,1
Antonis Samaras,Thomas J. Sargent,SHARED_UNI,1
Antonis Samaras,Theodore Roosevelt Jr.,SHARED_UNI,1
Antonis Samaras,Theodore Roosevelt,SHARED_UNI,1
Antonis Samaras,Trương Chí Hiền,SHARED_UNI,1
Antonis Samaras,Tim Kaine,SHARED_UNI,1
Antonis Samaras,Trương Quốc Thanh,SHARED_UNI,1
Antonis Samaras,William Lyon Mackenzie King,SHARED_UNI,1
Antonis Samaras,William Weld,SHARED_UNI,1
Antonis Samaras,Zbigniew Brzezinski,SHARED_UNI,1
Antonis Samaras,Álvaro Uribe,SHARED_UNI,1
Antonis Samaras,Ân Dũng,SHARED_UNI,1
Antony Blinken,Barney Frank,SHARED_UNI,1
Antony Blinken,Ban Ki-moon,SHARED_UNI,1
Antony Blinken,Bertil Ohlin,SHARED_UNI,1
Antony Blinken,Benjamin Netanyahu,SHARED_UNI,1
Antony Blinken,Brett Giroir,SHARED_UNI,1
Antony Blinken,Charles Joseph Bonaparte,SHARED_UNI,1
Antony Blinken,Charlie Baker,SHARED_UNI,1
Antony Blinken,Christopher A. Sims,SHARED_UNI,1
Antony Blinken,David Halberstam,SHARED_UNI,1
Antony Blinken,Daniel McKee,SHARED_UNI,1
Antony Blinken,David Lloyd Johnston,SHARED_UNI,1
Antony Blinken,Dean Acheson,SHARED_UNI,1
Antony Blinken,Franklin D. Roosevelt,SHARED_UNI,1
Antony Blinken,Frederik X của Đan Mạch,SHARED_UNI,1
Antony Blinken,George W. Bush,SHARED_UNI,1
Antony Blinken,Gro Harlem Brundtland,SHARED_UNI,1
Antony Blinken,Han Duck-soo,SHARED_UNI,1
Antony Blinken,Harry R. Lewis,SHARED_UNI,1
Antony Blinken,Henry Cabot Lodge Jr.,SHARED_UNI,1
Antony Blinken,Henry L. Stimson,SHARED_UNI,1
Antony Blinken,Henry Kissinger,SHARED_UNI,1
Antony Blinken,Hoàng Tuần Tài,SHARED_UNI,1
Antony Blinken,Jack Lew,SHARED_UNI,1
Antony Blinken,James R. Schlesinger,SHARED_UNI,1
Antony Blinken,James Tobin,SHARED_UNI,1
Antony Blinken,Janet Reno,SHARED_UNI,1
Antony Blinken,Jim McGreevey,SHARED_UNI,2
Antony Blinken,Jill Stein,SHARED_UNI,1
Antony Blinken,John Adams,SHARED_UNI,1
Antony Blinken,John F. Kennedy,SHARED_UNI,1
Antony Blinken,John Hancock,SHARED_UNI,1
Antony Blinken,John Roberts,SHARED_UNI,1
Antony Blinken,John Quincy Adams,SHARED_UNI,1
Antony Blinken,Juan Manuel Santos,SHARED_UNI,1
Antony Blinken,Kyriakos Mitsotakis,SHARED_UNI,1
Antony Blinken,Leonard Bernstein,SHARED_UNI,1
Antony Blinken,Lý Hiển Long,SHARED_UNI,1
Antony Blinken,Lý Thừa Vãn,SHARED_UNI,1
Antony Blinken,Lại Thanh Đức,SHARED_UNI,1
Antony Blinken,Michael Bloomberg,SHARED_UNI,1
Antony Blinken,Merton Miller,SHARED_UNI,1
Antony Blinken,Michael Spence,SHARED_UNI,1
Antony Blinken,Michael Froman,SHARED_UNI,1
Antony Blinken,Miguel de la Madrid,SHARED_UNI,1
Antony Blinken,Mike Pompeo,SHARED_UNI,1
Antony Blinken,Michelle Obama,SHARED_UNI,1
Antony Blinken,Mitt Romney,SHARED_UNI,1
Antony Blinken,Neil Gorsuch,SHARED_UNI,2
Antony Blinken,Ned Lamont,SHARED_UNI,1
Antony Blinken,Paul Samuelson,SHARED_UNI,1
Antony Blinken,Pete Buttigieg,SHARED_UNI,1
Antony Blinken,Pierre Trudeau,SHARED_UNI,1
Antony Blinken,Pete Hegseth,SHARED_UNI,1
Antony Blinken,Phil Murphy,SHARED_UNI,1
Antony Blinken,Rafael Mandelman,SHARED_UNI,1
Antony Blinken,Rahul Gandhi,SHARED_UNI,1
Antony Blinken,Robert F. Kennedy,SHARED_UNI,1
Antony Blinken,Robert Solow,SHARED_UNI,1
Antony Blinken,Ron DeSantis,SHARED_UNI,1
Antony Blinken,Samuel Dexter,SHARED_UNI,1
Antony Blinken,Shankar Dayal Sharma,SHARED_UNI,1
Antony Blinken,Shimon Peres,SHARED_UNI,1
Antony Blinken,Tharman Shanmugaratnam,SHARED_UNI,1
Antony Blinken,Thomas J. Sargent,SHARED_UNI,1
Antony Blinken,Theodore Roosevelt Jr.,SHARED_UNI,1
Antony Blinken,Theodore Roosevelt,SHARED_UNI,1
Antony Blinken,Trương Chí Hiền,SHARED_UNI,1
Antony Blinken,Tim Kaine,SHARED_UNI,1
Antony Blinken,Trương Quốc Thanh,SHARED_UNI,1
Antony Blinken,William Lyon Mackenzie King,SHARED_UNI,1
Antony Blinken,William Weld,SHARED_UNI,1
Antony Blinken,Zbigniew Brzezinski,SHARED_UNI,1
Antony Blinken,Álvaro Uribe,SHARED_UNI,1
Antony Blinken,Ân Dũng,SHARED_UNI,1
Ban Ki-moon,Barney Frank,SHARED_UNI,1
Barney Frank,Bertil Ohlin,SHARED_UNI,1
Barney Frank,Benjamin Netanyahu,SHARED_UNI,1
Barney Frank,Brett Giroir,SHARED_UNI,1
Barney Frank,Charles Joseph Bonaparte,SHARED_UNI,1
Barney Frank,Charlie Baker,SHARED_UNI,1
Barney Frank,Christopher A. Sims,SHARED_UNI,1
Barney Frank,David Halberstam,SHARED_UNI,1
Barney Frank,Daniel McKee,SHARED_UNI,1
Barney Frank,David Lloyd Johnston,SHARED_UNI,1
Barney Frank,Dean Acheson,SHARED_UNI,1
Barney Frank,Franklin D. Roosevelt,SHARED_UNI,1
Barney Frank,Frederik X của Đan Mạch,SHARED_UNI,1
Barney Frank,George W. Bush,SHARED_UNI,1
Barney Frank,Gro Harlem Brundtland,SHARED_UNI,1
Barney Frank,Han Duck-soo,SHARED_UNI,1
Barney Frank,Harry R. Lewis,SHARED_UNI,1
Barney Frank,Henry Cabot Lodge Jr.,SHARED_UNI,1
Barney Frank,Henry L. Stimson,SHARED_UNI,1
Barney Frank,Henry Kissinger,SHARED_UNI,1
Barney Frank,Hoàng Tuần Tài,SHARED_UNI,1
Barney Frank,Jack Lew,SHARED_UNI,1
Barney Frank,James R. Schlesinger,SHARED_UNI,1
Barney Frank,James Tobin,SHARED_UNI,1
Barney Frank,Janet Reno,SHARED_UNI,1
Barney Frank,Jim McGreevey,SHARED_UNI,1
Barney Frank,Jill Stein,SHARED_UNI,1
Barney Frank,John Adams,SHARED_UNI,1
Barney Frank,John F. Kennedy,SHARED_UNI,1
Barney Frank,John Hancock,SHARED_UNI,1
Barney Frank,John Roberts,SHARED_UNI,1
Barney Frank,John Quincy Adams,SHARED_UNI,1
Barney Frank,Juan Manuel Santos,SHARED_UNI,1
Barney Frank,Kyriakos Mitsotakis,SHARED_UNI,1
Barney Frank,Leonard Bernstein,SHARED_UNI,1
Barney Frank,Lý Hiển Long,SHARED_UNI,1
Barney Frank,Lý Thừa Vãn,SHARED_UNI,1
Barney Frank,Lại Thanh Đức,SHARED_UNI,1
Barney Frank,Michael Bloomberg,SHARED_UNI,1
Barney Frank,Merton Miller,SHARED_UNI,1
Barney Frank,Michael Spence,SHARED_UNI,1
Barney Frank,Michael Froman,SHARED_UNI,1
Barney Frank,Miguel de la Madrid,SHARED_UNI,1
Barney Frank,Mike Pompeo,SHARED_UNI,1
Barney Frank,Michelle Obama,SHARED_UNI,1
Barney Frank,Mitt Romney,SHARED_UNI,1
Barney Frank,Neil Gorsuch,SHARED_UNI,1
Barney Frank,Ned Lamont,SHARED_UNI,1
Barney Frank,Paul Samuelson,SHARED_UNI,1
Barney Frank,Pete Buttigieg,SHARED_UNI,1
Barney Frank,Pierre Trudeau,SHARED_UNI,1
Barney Frank,Pete Hegseth,SHARED_UNI,1
Barney Frank,Phil Murphy,SHARED_UNI,1
Barney Frank,Rafael Mandelman,SHARED_UNI,1
Barney Frank,Rahul Gandhi,SHARED_UNI,1
Barney Frank,Robert F. Kennedy,SHARED_UNI,1
Barney Frank,Robert Solow,SHARED_UNI,1
Barney Frank,Ron DeSantis,SHARED_UNI,1
Barney Frank,Samuel Dexter,SHARED_UNI,1
Barney Frank,Shankar Dayal Sharma,SHARED_UNI,1
Barney Frank,Shimon Peres,SHARED_UNI,1
Barney Frank,Tharman Shanmugaratnam,SHARED_UNI,1
Barney Frank,Thomas J. Sargent,SHARED_UNI,1
Barney Frank,Theodore Roosevelt Jr.,SHARED_UNI,1
Barney Frank,Theodore Roosevelt,SHARED_UNI,1
Barney Frank,Trương Chí Hiền,SHARED_UNI,1
Barney Frank,Tim Kaine,SHARED_UNI,1
Barney Frank,Trương Quốc Thanh,SHARED_UNI,1
Barney Frank,William Lyon Mackenzie King,SHARED_UNI,1
Barney Frank,William Weld,SHARED_UNI,1
Barney Frank,Zbigniew Brzezinski,SHARED_UNI,1
Barney Frank,Álvaro Uribe,SHARED_UNI,1
Barney Frank,Ân Dũng,SHARED_UNI,1
Ban Ki-moon,Bertil Ohlin,SHARED_UNI,1
Ban Ki-moon,Benjamin Netanyahu,SHARED_UNI,1
Ban Ki-moon,Brett Giroir,SHARED_UNI,1
Ban Ki-moon,Charles Joseph Bonaparte,SHARED_UNI,1
Ban Ki-moon,Charlie Baker,SHARED_UNI,1
Ban Ki-moon,Christopher A. Sims,SHARED_UNI,1
Ban Ki-moon,David Halberstam,SHARED_UNI,1
Ban Ki-moon,Daniel McKee,SHARED_UNI,1
Ban Ki-moon,David Lloyd Johnston,SHARED_UNI,1
Ban Ki-moon,Dean Acheson,SHARED_UNI,1
Ban Ki-moon,Franklin D. Roosevelt,SHARED_UNI,1
Ban Ki-moon,Frederik X của Đan Mạch,SHARED_UNI,1
Ban Ki-moon,George W. Bush,SHARED_UNI,1
Ban Ki-moon,Gro Harlem Brundtland,SHARED_UNI,1
Ban Ki-moon,Han Duck-soo,SHARED_UNI,1
Ban Ki-moon,Harry R. Lewis,SHARED_UNI,1
Ban Ki-moon,Henry Cabot Lodge Jr.,SHARED_UNI,1
Ban Ki-moon,Henry L. Stimson,SHARED_UNI,1
Ban Ki-moon,Henry Kissinger,SHARED_UNI,1
Ban Ki-moon,Hoàng Tuần Tài,SHARED_UNI,1
Ban Ki-moon,Jack Lew,SHARED_UNI,1
Ban Ki-moon,James R. Schlesinger,SHARED_UNI,1
Ban Ki-moon,James Tobin,SHARED_UNI,1
Ban Ki-moon,Janet Reno,SHARED_UNI,1
Ban Ki-moon,Jim McGreevey,SHARED_UNI,1
Ban Ki-moon,Jill Stein,SHARED_UNI,1
Ban Ki-moon,John Adams,SHARED_UNI,1
Ban Ki-moon,John F. Kennedy,SHARED_UNI,1
Ban Ki-moon,John Hancock,SHARED_UNI,1
Ban Ki-moon,John Roberts,SHARED_UNI,1
Ban Ki-moon,John Quincy Adams,SHARED_UNI,1
Ban Ki-moon,Juan Manuel Santos,SHARED_UNI,1
Ban Ki-moon,Kyriakos Mitsotakis,SHARED_UNI,1
Ban Ki-moon,Leonard Bernstein,SHARED_UNI,1
Ban Ki-moon,Lý Hiển Long,SHARED_UNI,1
Ban Ki-moon,Lý Thừa Vãn,SHARED_UNI,1
Ban Ki-moon,Lại Thanh Đức,SHARED_UNI,1
Ban Ki-moon,Michael Bloomberg,SHARED_UNI,1
Ban Ki-moon,Merton Miller,SHARED_UNI,1
Ban Ki-moon,Michael Spence,SHARED_UNI,1
Ban Ki-moon,Michael Froman,SHARED_UNI,1
Ban Ki-moon,Miguel de la Madrid,SHARED_UNI,1
Ban Ki-moon,Mike Pompeo,SHARED_UNI,1
Ban Ki-moon,Michelle Obama,SHARED_UNI,1
Ban Ki-moon,Mitt Romney,SHARED_UNI,1
Ban Ki-moon,Neil Gorsuch,SHARED_UNI,1
Ban Ki-moon,Ned Lamont,SHARED_UNI,1
Ban Ki-moon,Paul Samuelson,SHARED_UNI,1
Ban Ki-moon,Pete Buttigieg,SHARED_UNI,1
Ban Ki-moon,Pierre Trudeau,SHARED_UNI,1
Ban Ki-moon,Pete Hegseth,SHARED_UNI,1
Ban Ki-moon,Phil Murphy,SHARED_UNI,1
Ban Ki-moon,Rafael Mandelman,SHARED_UNI,1
Ban Ki-moon,Rahul Gandhi,SHARED_UNI,1
Ban Ki-moon,Robert F. Kennedy,SHARED_UNI,1
Ban Ki-moon,Robert Solow,SHARED_UNI,1
Ban Ki-moon,Ron DeSantis,SHARED_UNI,1
Ban Ki-moon,Samuel Dexter,SHARED_UNI,1
Ban Ki-moon,Shankar Dayal Sharma,SHARED_UNI,1
Ban Ki-moon,Shimon Peres,SHARED_UNI,1
Ban Ki-moon,Tharman Shanmugaratnam,SHARED_UNI,1
Ban Ki-moon,Thomas J. Sargent,SHARED_UNI,1
Ban Ki-moon,Theodore Roosevelt Jr.,SHARED_UNI,1
Ban Ki-moon,Theodore Roosevelt,SHARED_UNI,1
Ban Ki-moon,Trương Chí Hiền,SHARED_UNI,1
Ban Ki-moon,Tim Kaine,SHARED_UNI,1
Ban Ki-moon,Trương Quốc Thanh,SHARED_UNI,1
Ban Ki-moon,William Lyon Mackenzie King,SHARED_UNI,1
Ban Ki-moon,William Weld,SHARED_UNI,1
Ban Ki-moon,Zbigniew Brzezinski,SHARED_UNI,1
Ban Ki-moon,Álvaro Uribe,SHARED_UNI,1
Ban Ki-moon,Ân Dũng,SHARED_UNI,1
Benjamin Netanyahu,Bertil Ohlin,SHARED_UNI,1
Bertil Ohlin,Brett Giroir,SHARED_UNI,1
Bertil Ohlin,Charles Joseph Bonaparte,SHARED_UNI,1
Bertil Ohlin,Charlie Baker,SHARED_UNI,1
Bertil Ohlin,Christopher A. Sims,SHARED_UNI,1
Bertil Ohlin,David Halberstam,SHARED_UNI,1
Bertil Ohlin,Daniel McKee,SHARED_UNI,1
Bertil Ohlin,David Lloyd Johnston,SHARED_UNI,1
Bertil Ohlin,Dean Acheson,SHARED_UNI,1
Bertil Ohlin,Franklin D. Roosevelt,SHARED_UNI,1
Bertil Ohlin,Frederik X của Đan Mạch,SHARED_UNI,1
Bertil Ohlin,George W. Bush,SHARED_UNI,1
Bertil Ohlin,Gro Harlem Brundtland,SHARED_UNI,1
Bertil Ohlin,Han Duck-soo,SHARED_UNI,1
Bertil Ohlin,Harry R. Lewis,SHARED_UNI,1
Bertil Ohlin,Henry Cabot Lodge Jr.,SHARED_UNI,1
Bertil Ohlin,Henry L. Stimson,SHARED_UNI,1
Bertil Ohlin,Henry Kissinger,SHARED_UNI,1
Bertil Ohlin,Hoàng Tuần Tài,SHARED_UNI,1
Bertil Ohlin,Jack Lew,SHARED_UNI,1
Bertil Ohlin,James R. Schlesinger,SHARED_UNI,1
Bertil Ohlin,James Tobin,SHARED_UNI,1
Bertil Ohlin,Janet Reno,SHARED_UNI,1
Bertil Ohlin,Jim McGreevey,SHARED_UNI,1
Bertil Ohlin,Jill Stein,SHARED_UNI,1
Bertil Ohlin,John Adams,SHARED_UNI,1
Bertil Ohlin,John F. Kennedy,SHARED_UNI,1
Bertil Ohlin,John Hancock,SHARED_UNI,1
Bertil Ohlin,John Roberts,SHARED_UNI,1
Bertil Ohlin,John Quincy Adams,SHARED_UNI,1
Bertil Ohlin,Juan Manuel Santos,SHARED_UNI,1
Bertil Ohlin,Kyriakos Mitsotakis,SHARED_UNI,1
Bertil Ohlin,Leonard Bernstein,SHARED_UNI,1
Bertil Ohlin,Lý Hiển Long,SHARED_UNI,1
Bertil Ohlin,Lý Thừa Vãn,SHARED_UNI,1
Bertil Ohlin,Lại Thanh Đức,SHARED_UNI,1
Bertil Ohlin,Michael Bloomberg,SHARED_UNI,1
Bertil Ohlin,Merton Miller,SHARED_UNI,1
Bertil Ohlin,Michael Spence,SHARED_UNI,1
Bertil Ohlin,Michael Froman,SHARED_UNI,1
Bertil Ohlin,Miguel de la Madrid,SHARED_UNI,1
Bertil Ohlin,Mike Pompeo,SHARED_UNI,1
Bertil Ohlin,Michelle Obama,SHARED_UNI,1
Bertil Ohlin,Mitt Romney,SHARED_UNI,1
Bertil Ohlin,Neil Gorsuch,SHARED_UNI,1
Bertil Ohlin,Ned Lamont,SHARED_UNI,1
Bertil Ohlin,Paul Samuelson,SHARED_UNI,1
Bertil Ohlin,Pete Buttigieg,SHARED_UNI,1
Bertil Ohlin,Pierre Trudeau,SHARED_UNI,1
Bertil Ohlin,Pete Hegseth,SHARED_UNI,1
Bertil Ohlin,Phil Murphy,SHARED_UNI,1
Bertil Ohlin,Rafael Mandelman,SHARED_UNI,1
Bertil Ohlin,Rahul Gandhi,SHARED_UNI,1
Bertil Ohlin,Robert F. Kennedy,SHARED_UNI,1
Bertil Ohlin,Robert Solow,SHARED_UNI,1
Bertil Ohlin,Ron DeSantis,SHARED_UNI,1
Bertil Ohlin,Samuel Dexter,SHARED_UNI,1
Bertil Ohlin,Shankar Dayal Sharma,SHARED_UNI,1
Bertil Ohlin,Shimon Peres,SHARED_UNI,1
Bertil Ohlin,Tharman Shanmugaratnam,SHARED_UNI,1
Bertil Ohlin,Thomas J. Sargent,SHARED_UNI,1
Bertil Ohlin,Theodore Roosevelt Jr.,SHARED_UNI,1
Bertil Ohlin,Theodore Roosevelt,SHARED_UNI,1
Bertil Ohlin,Trương Chí Hiền,SHARED_UNI,1
Bertil Ohlin,Tim Kaine,SHARED_UNI,1
Bertil Ohlin,Trương Quốc Thanh,SHARED_UNI,1
Bertil Ohlin,William Lyon Mackenzie King,SHARED_UNI,1
Bertil Ohlin,William Weld,SHARED_UNI,1
Bertil Ohlin,Zbigniew Brzezinski,SHARED_UNI,1
Bertil Ohlin,Álvaro Uribe,SHARED_UNI,1
Bertil Ohlin,Ân Dũng,SHARED_UNI,1
Benjamin Netanyahu,Brett Giroir,SHARED_UNI,1
Benjamin Netanyahu,Charles Joseph Bonaparte,SHARED_UNI,1
Benjamin Netanyahu,Charlie Baker,SHARED_UNI,1
Benjamin Netanyahu,Christopher A. Sims,SHARED_UNI,1
Benjamin Netanyahu,David Halberstam,SHARED_UNI,1
Benjamin Netanyahu,Daniel McKee,SHARED_UNI,1
Benjamin Netanyahu,David Lloyd Johnston,SHARED_UNI,1
Benjamin Netanyahu,Dean Acheson,SHARED_UNI,1
Benjamin Netanyahu,Franklin D. Roosevelt,SHARED_UNI,1
Benjamin Netanyahu,Frederik X của Đan Mạch,SHARED_UNI,1
Benjamin Netanyahu,George W. Bush,SHARED_UNI,1
Benjamin Netanyahu,Gro Harlem Brundtland,SHARED_UNI,1
Benjamin Netanyahu,Han Duck-soo,SHARED_UNI,1
Benjamin Netanyahu,Harry R. Lewis,SHARED_UNI,1
Benjamin Netanyahu,Henry Cabot Lodge Jr.,SHARED_UNI,1
Benjamin Netanyahu,Henry L. Stimson,SHARED_UNI,1
Benjamin Netanyahu,Henry Kissinger,SHARED_UNI,1
Benjamin Netanyahu,Hoàng Tuần Tài,SHARED_UNI,1
Benjamin Netanyahu,Jack Lew,SHARED_UNI,1
Benjamin Netanyahu,James R. Schlesinger,SHARED_UNI,1
Benjamin Netanyahu,James Tobin,SHARED_UNI,1
Benjamin Netanyahu,Janet Reno,SHARED_UNI,1
Benjamin Netanyahu,Jim McGreevey,SHARED_UNI,1
Benjamin Netanyahu,Jill Stein,SHARED_UNI,1
Benjamin Netanyahu,John Adams,SHARED_UNI,1
Benjamin Netanyahu,John F. Kennedy,SHARED_UNI,1
Benjamin Netanyahu,John Hancock,SHARED_UNI,1
Benjamin Netanyahu,John Roberts,SHARED_UNI,1
Benjamin Netanyahu,John Quincy Adams,SHARED_UNI,1
Benjamin Netanyahu,Juan Manuel Santos,SHARED_UNI,1
Benjamin Netanyahu,Kyriakos Mitsotakis,SHARED_UNI,1
Benjamin Netanyahu,Leonard Bernstein,SHARED_UNI,1
Benjamin Netanyahu,Lý Hiển Long,SHARED_UNI,1
Benjamin Netanyahu,Lý Thừa Vãn,SHARED_UNI,1
Benjamin Netanyahu,Lại Thanh Đức,SHARED_UNI,1
Benjamin Netanyahu,Michael Bloomberg,SHARED_UNI,1
Benjamin Netanyahu,Merton Miller,SHARED_UNI,1
Benjamin Netanyahu,Michael Spence,SHARED_UNI,1
Benjamin Netanyahu,Michael Froman,SHARED_UNI,1
Benjamin Netanyahu,Miguel de la Madrid,SHARED_UNI,1
Benjamin Netanyahu,Mike Pompeo,SHARED_UNI,1
Benjamin Netanyahu,Michelle Obama,SHARED_UNI,1
Benjamin Netanyahu,Mitt Romney,SHARED_UNI,1
Benjamin Netanyahu,Neil Gorsuch,SHARED_UNI,1
Benjamin Netanyahu,Ned Lamont,SHARED_UNI,1
Benjamin Netanyahu,Paul Samuelson,SHARED_UNI,1
Benjamin Netanyahu,Pete Buttigieg,SHARED_UNI,1
Benjamin Netanyahu,Pierre Trudeau,SHARED_UNI,1
Benjamin Netanyahu,Pete Hegseth,SHARED_UNI,1
Benjamin Netanyahu,Phil Murphy,SHARED_UNI,1
Benjamin Netanyahu,Rafael Mandelman,SHARED_UNI,1
Benjamin Netanyahu,Rahul Gandhi,SHARED_UNI,1
Benjamin Netanyahu,Robert F. Kennedy,SHARED_UNI,1
Benjamin Netanyahu,Robert Solow,SHARED_UNI,1
Benjamin Netanyahu,Ron DeSantis,SHARED_UNI,1
Benjamin Netanyahu,Samuel Dexter,SHARED_UNI,1
Benjamin Netanyahu,Shankar Dayal Sharma,SHARED_UNI,1
Benjamin Netanyahu,Shimon Peres,SHARED_UNI,1
Benjamin Netanyahu,Tharman Shanmugaratnam,SHARED_UNI,1
Benjamin Netanyahu,Thomas J. Sargent,SHARED_UNI,1
Benjamin Netanyahu,Theodore Roosevelt Jr.,SHARED_UNI,1
Benjamin Netanyahu,Theodore Roosevelt,SHARED_UNI,1
Benjamin Netanyahu,Trương Chí Hiền,SHARED_UNI,1
Benjamin Netanyahu,Tim Kaine,SHARED_UNI,1
Benjamin Netanyahu,Trương Quốc Thanh,SHARED_UNI,1
Benjamin Netanyahu,William Lyon Mackenzie King,SHARED_UNI,1
Benjamin Netanyahu,William Weld,SHARED_UNI,1
Benjamin Netanyahu,Zbigniew Brzezinski,SHARED_UNI,1
Benjamin Netanyahu,Álvaro Uribe,SHARED_UNI,1
Benjamin Netanyahu,Ân Dũng,SHARED_UNI,1
Brett Giroir,Charles Joseph Bonaparte,SHARED_UNI,1
Brett Giroir,Charlie Baker,SHARED_UNI,1
Brett Giroir,Christopher A. Sims,SHARED_UNI,1
Brett Giroir,David Halberstam,SHARED_UNI,1
Brett Giroir,Daniel McKee,SHARED_UNI,1
Brett Giroir,David Lloyd Johnston,SHARED_UNI,1
Brett Giroir,Dean Acheson,SHARED_UNI,1
Brett Giroir,Franklin D. Roosevelt,SHARED_UNI,1
Brett Giroir,Frederik X của Đan Mạch,SHARED_UNI,1
Brett Giroir,George W. Bush,SHARED_UNI,1
Brett Giroir,Gro Harlem Brundtland,SHARED_UNI,1
Brett Giroir,Han Duck-soo,SHARED_UNI,1
Brett Giroir,Harry R. Lewis,SHARED_UNI,1
Brett Giroir,Henry Cabot Lodge Jr.,SHARED_UNI,1
Brett Giroir,Henry L. Stimson,SHARED_UNI,1
Brett Giroir,Henry Kissinger,SHARED_UNI,1
Brett Giroir,Hoàng Tuần Tài,SHARED_UNI,1
Brett Giroir,Jack Lew,SHARED_UNI,1
Brett Giroir,James R. Schlesinger,SHARED_UNI,1
Brett Giroir,James Tobin,SHARED_UNI,1
Brett Giroir,Janet Reno,SHARED_UNI,1
Brett Giroir,Jim McGreevey,SHARED_UNI,1
Brett Giroir,Jill Stein,SHARED_UNI,1
Brett Giroir,John Adams,SHARED_UNI,1
Brett Giroir,John F. Kennedy,SHARED_UNI,1
Brett Giroir,John Hancock,SHARED_UNI,1
Brett Giroir,John Roberts,SHARED_UNI,1
Brett Giroir,John Quincy Adams,SHARED_UNI,1
Brett Giroir,Juan Manuel Santos,SHARED_UNI,1
Brett Giroir,Kyriakos Mitsotakis,SHARED_UNI,1
Brett Giroir,Leonard Bernstein,SHARED_UNI,1
Brett Giroir,Lý Hiển Long,SHARED_UNI,1
Brett Giroir,Lý Thừa Vãn,SHARED_UNI,1
Brett Giroir,Lại Thanh Đức,SHARED_UNI,1
Brett Giroir,Michael Bloomberg,SHARED_UNI,1
Brett Giroir,Merton Miller,SHARED_UNI,1
Brett Giroir,Michael Spence,SHARED_UNI,1
Brett Giroir,Michael Froman,SHARED_UNI,1
Brett Giroir,Miguel de la Madrid,SHARED_UNI,1
Brett Giroir,Mike Pompeo,SHARED_UNI,1
Brett Giroir,Michelle Obama,SHARED_UNI,1
Brett Giroir,Mitt Romney,SHARED_UNI,1
Brett Giroir,Neil Gorsuch,SHARED_UNI,1
Brett Giroir,Ned Lamont,SHARED_UNI,1
Brett Giroir,Paul Samuelson,SHARED_UNI,1
Brett Giroir,Pete Buttigieg,SHARED_UNI,1
Brett Giroir,Pierre Trudeau,SHARED_UNI,1
Brett Giroir,Pete Hegseth,SHARED_UNI,1
Brett Giroir,Phil Murphy,SHARED_UNI,1
Brett Giroir,Rafael Mandelman,SHARED_UNI,1
Brett Giroir,Rahul Gandhi,SHARED_UNI,1
Brett Giroir,Robert F. Kennedy,SHARED_UNI,1
Brett Giroir,Robert Solow,SHARED_UNI,1
Brett Giroir,Ron DeSantis,SHARED_UNI,1
Brett Giroir,Samuel Dexter,SHARED_UNI,1
Brett Giroir,Shankar Dayal Sharma,SHARED_UNI,1
Brett Giroir,Shimon Peres,SHARED_UNI,1
Brett Giroir,Tharman Shanmugaratnam,SHARED_UNI,1
Brett Giroir,Thomas J. Sargent,SHARED_UNI,1
Brett Giroir,Theodore Roosevelt Jr.,SHARED_UNI,1
Brett Giroir,Theodore Roosevelt,SHARED_UNI,1
Brett Giroir,Trương Chí Hiền,SHARED_UNI,1
Brett Giroir,Tim Kaine,SHARED_UNI,1
Brett Giroir,Trương Quốc Thanh,SHARED_UNI,1
Brett Giroir,William Lyon Mackenzie King,SHARED_UNI,1
Brett Giroir,William Weld,SHARED_UNI,1
Brett Giroir,Zbigniew Brzezinski,SHARED_UNI,1
Brett Giroir,Álvaro Uribe,SHARED_UNI,1
