src_person,dst_person,relation
Andreas Norlén,Stefan Löfven,MENTIONS_PERSON
Andrew Giuliani,Donald Trump,MENTIONS_PERSON
Andrew Giuliani,Rudy Giuliani,MENTIONS_PERSON
Andrej Babiš,Miloš Zeman,MENTIONS_PERSON
Andrej Babiš,Bohuslav Sobotka,MENTIONS_PERSON
Andrej Babiš,Petr Fiala,MENTIONS_PERSON
Andrej Babiš,Donald Trump,MENTIONS_PERSON
Andrej Babiš,Charles Michel,MENTIONS_PERSON
Andrej Babiš,Karl Nehammer,MENTIONS_PERSON
Andrej Babiš,Mette Frederiksen,MENTIONS_PERSON
Andrej Babiš,Kaja Kallas,MENTIONS_PERSON
Andrej Babiš,Sanna Marin,MENTIONS_PERSON
Andrej Babiš,Emmanuel Macron,MENTIONS_PERSON
Andrej Babiš,Olaf Scholz,MENTIONS_PERSON
Andrej Babiš,Kyriakos Mitsotakis,MENTIONS_PERSON
Andrej Babiš,Micheál Martin,MENTIONS_PERSON
Andrej Babiš,Evika Siliņa,MENTIONS_PERSON
Andrej Babiš,Gitanas Nausėda,MENTIONS_PERSON
Andrej Babiš,Xavier Bettel,MENTIONS_PERSON
Andrej Babiš,Robert Abela,MENTIONS_PERSON
Andrej Babiš,Mark Rutte,MENTIONS_PERSON
Andrej Babiš,Donald Tusk,MENTIONS_PERSON
Andrej Babiš,António Costa,MENTIONS_PERSON
Andrej Babiš,Klaus Iohannis,MENTIONS_PERSON
Andrej Babiš,Janez Janša,MENTIONS_PERSON
Andrej Babiš,Pedro Sánchez,MENTIONS_PERSON
Andrej Babiš,Magdalena Andersson,MENTIONS_PERSON
Andrus Ansip,Kaja Kallas,MENTIONS_PERSON
Andrew Cuomo,Bill Clinton,MENTIONS_PERSON
Andrew Cuomo,Joe Biden,MENTIONS_PERSON
Andrew Cuomo,Ned Lamont,MENTIONS_PERSON
Andrew Cuomo,Janet Mills,MENTIONS_PERSON
Andrew Cuomo,Charlie Baker,MENTIONS_PERSON
Andrew Cuomo,Chris Sununu,MENTIONS_PERSON
Andrew Cuomo,Phil Murphy,MENTIONS_PERSON
Andrew Cuomo,Tom Wolf,MENTIONS_PERSON
Andrew Cuomo,Daniel McKee,MENTIONS_PERSON
Andrew Cuomo,Phil Scott,MENTIONS_PERSON
Andrew Cuomo,J. B. Pritzker,MENTIONS_PERSON
Andrew Cuomo,Eric Holcomb,MENTIONS_PERSON
Andrew Cuomo,Kim Reynolds,MENTIONS_PERSON
Andrew Cuomo,Laura Kelly,MENTIONS_PERSON
Andrew Cuomo,Gretchen Whitmer,MENTIONS_PERSON
Andrew Cuomo,Tim Walz,MENTIONS_PERSON
Andrew Cuomo,Pete Ricketts,MENTIONS_PERSON
Andrew Cuomo,Doug Burgum,MENTIONS_PERSON
Andrew Cuomo,Mike DeWine,MENTIONS_PERSON
Andrew Cuomo,Kristi Noem,MENTIONS_PERSON
Andrew Cuomo,Tony Evers,MENTIONS_PERSON
Andrew Cuomo,Kay Ivey,MENTIONS_PERSON
Andrew Cuomo,Asa Hutchinson,MENTIONS_PERSON
Andrew Cuomo,John Carney,MENTIONS_PERSON
Andrew Cuomo,Ron DeSantis,MENTIONS_PERSON
Andrew Cuomo,Brian Kemp,MENTIONS_PERSON
Andrew Cuomo,Andy Beshear,MENTIONS_PERSON
Andrew Cuomo,John Bel Edwards,MENTIONS_PERSON
Andrew Cuomo,Larry Hogan,MENTIONS_PERSON
Andrew Cuomo,Tate Reeves,MENTIONS_PERSON
Andrew Cuomo,Roy Cooper,MENTIONS_PERSON
Andrew Cuomo,Kevin Stitt,MENTIONS_PERSON
Andrew Cuomo,Henry McMaster,MENTIONS_PERSON
Andrew Cuomo,Bill Lee,MENTIONS_PERSON
Andrew Cuomo,Greg Abbott,MENTIONS_PERSON
Andrew Cuomo,Ralph Northam,MENTIONS_PERSON
Andrew Cuomo,Jim Justice,MENTIONS_PERSON
Andrew Cuomo,Mike Dunleavy,MENTIONS_PERSON
Andrew Cuomo,Doug Ducey,MENTIONS_PERSON
Andrew Cuomo,Gavin Newsom,MENTIONS_PERSON
Andrew Cuomo,Jared Polis,MENTIONS_PERSON
Andrew Cuomo,David Ige,MENTIONS_PERSON
Andrew Cuomo,Brad Little,MENTIONS_PERSON
Andrew Cuomo,Greg Gianforte,MENTIONS_PERSON
Andrew Cuomo,Steve Sisolak,MENTIONS_PERSON
Andrew Cuomo,Michelle Lujan Grisham,MENTIONS_PERSON
Andrew Cuomo,Kate Brown,MENTIONS_PERSON
Andrew Cuomo,Spencer Cox,MENTIONS_PERSON
Andrew Cuomo,Jay Inslee,MENTIONS_PERSON
Andrew Cuomo,Mark Gordon (chính trị gia),MENTIONS_PERSON
Andrew Fisher,Alfred Deakin,MENTIONS_PERSON
Andrew Fisher,George Reid (chính khách Úc),MENTIONS_PERSON
Andrew Fisher,Edmund Barton,MENTIONS_PERSON
Andrew Fisher,Stanley Bruce,MENTIONS_PERSON
Andrew Fisher,Earle Page,MENTIONS_PERSON
Andrew Fisher,Robert Menzies,MENTIONS_PERSON
Andrew Fisher,Frank Forde,MENTIONS_PERSON
Andrew Fisher,Harold Holt,MENTIONS_PERSON
Andrew Fisher,John McEwen,MENTIONS_PERSON
Andrew Fisher,John Gorton,MENTIONS_PERSON
Andrew Fisher,William McMahon,MENTIONS_PERSON
Andrew Fisher,Gough Whitlam,MENTIONS_PERSON
Andrew Fisher,Malcolm Fraser,MENTIONS_PERSON
Andrew Fisher,Bob Hawke,MENTIONS_PERSON
Andrew Fisher,John Howard,MENTIONS_PERSON
Andrew Fisher,Kevin Rudd,MENTIONS_PERSON
Andrew Fisher,Julia Gillard,MENTIONS_PERSON
Andrew Fisher,Tony Abbott,MENTIONS_PERSON
Andrew Fisher,Malcolm Turnbull,MENTIONS_PERSON
Andrew Fisher,Scott Morrison,MENTIONS_PERSON
Andrew Fisher,Anthony Albanese,MENTIONS_PERSON
Allen Dulles,John F. Kennedy,MENTIONS_PERSON
Allen Dulles,John Foster Dulles,MENTIONS_PERSON
Allen Dulles,Dwight D. Eisenhower,MENTIONS_PERSON
Allen Dulles,Benjamin Harrison,MENTIONS_PERSON
Allen Dulles,Woodrow Wilson,MENTIONS_PERSON
Allen Dulles,Vladimir Ilyich Lenin,MENTIONS_PERSON
Allen Dulles,Joseph Goebbels,MENTIONS_PERSON
Allen Dulles,Heinrich Himmler,MENTIONS_PERSON
Allen Dulles,Harry S. Truman,MENTIONS_PERSON
Allen Dulles,Joseph McCarthy,MENTIONS_PERSON
Allen Dulles,Fidel Castro,MENTIONS_PERSON
Allen Dulles,Charles de Gaulle,MENTIONS_PERSON
Allen Dulles,Lyndon B. Johnson,MENTIONS_PERSON
Allen Dulles,Robert F. Kennedy,MENTIONS_PERSON
Amartya Sen,Đại học Harvard,MENTIONS_PERSON
Amartya Sen,Đại học Cambridge,MENTIONS_PERSON
Amartya Sen,Viện Công nghệ Massachusetts,MENTIONS_PERSON
Amartya Sen,Đại học Oxford,MENTIONS_PERSON
Amartya Sen,Đại học Stanford,MENTIONS_PERSON
Amartya Sen,John Stuart Mill,MENTIONS_PERSON
Amartya Sen,Kenneth Arrow,MENTIONS_PERSON
Amartya Sen,Mahbub ul Haq,MENTIONS_PERSON
Amartya Sen,Esther Duflo,MENTIONS_PERSON
Amartya Sen,Tony Atkinson,MENTIONS_PERSON
Amartya Sen,Paul Samuelson,MENTIONS_PERSON
Amartya Sen,Simon Kuznets,MENTIONS_PERSON
Amartya Sen,John Hicks,MENTIONS_PERSON
Amartya Sen,Friedrich Hayek,MENTIONS_PERSON
Amartya Sen,Milton Friedman,MENTIONS_PERSON
Amartya Sen,Bertil Ohlin,MENTIONS_PERSON
Amartya Sen,James Meade,MENTIONS_PERSON
Amartya Sen,Theodore Schultz,MENTIONS_PERSON
Amartya Sen,Lawrence Klein,MENTIONS_PERSON
Amartya Sen,James Tobin,MENTIONS_PERSON
Amartya Sen,George Stigler,MENTIONS_PERSON
Amartya Sen,Gérard Debreu,MENTIONS_PERSON
Amartya Sen,Richard Stone,MENTIONS_PERSON
Amartya Sen,Franco Modigliani,MENTIONS_PERSON
Amartya Sen,James M. Buchanan,MENTIONS_PERSON
Amartya Sen,Robert Solow,MENTIONS_PERSON
Amartya Sen,Maurice Allais,MENTIONS_PERSON
Amartya Sen,Trygve Haavelmo,MENTIONS_PERSON
Amartya Sen,Harry Markowitz,MENTIONS_PERSON
Amartya Sen,Merton Miller,MENTIONS_PERSON
Amartya Sen,Ronald Coase,MENTIONS_PERSON
Amartya Sen,Gary Becker,MENTIONS_PERSON
Amartya Sen,Robert Fogel,MENTIONS_PERSON
Amartya Sen,Douglass North,MENTIONS_PERSON
Amartya Sen,"Robert Lucas, Jr.",MENTIONS_PERSON
Amartya Sen,James Mirrlees,MENTIONS_PERSON
Amartya Sen,William Vickrey,MENTIONS_PERSON
Amartya Sen,Myron Scholes,MENTIONS_PERSON
Amartya Sen,Robert Mundell,MENTIONS_PERSON
Amartya Sen,James Heckman,MENTIONS_PERSON
Amartya Sen,George Akerlof,MENTIONS_PERSON
Amartya Sen,Michael Spence,MENTIONS_PERSON
Amartya Sen,Joseph Stiglitz,MENTIONS_PERSON
Amartya Sen,Robert F. Engle,MENTIONS_PERSON
Amartya Sen,Clive Granger,MENTIONS_PERSON
Amartya Sen,Finn E. Kydland,MENTIONS_PERSON
Amartya Sen,Peter A. Diamond,MENTIONS_PERSON
Amartya Sen,Christopher A. Pissarides,MENTIONS_PERSON
Amartya Sen,Thomas J. Sargent,MENTIONS_PERSON
Amartya Sen,Christopher A. Sims,MENTIONS_PERSON
Amartya Sen,Jean Tirole,MENTIONS_PERSON
Amartya Sen,Bengt Holmström,MENTIONS_PERSON
Amartya Sen,Richard Thaler,MENTIONS_PERSON
Amartya Sen,Joshua Angrist,MENTIONS_PERSON
Amartya Sen,David Card,MENTIONS_PERSON
Andrzej Duda,Ewa Kopacz,MENTIONS_PERSON
Andrzej Duda,Beata Szydło,MENTIONS_PERSON
Andrzej Duda,Mateusz Morawiecki,MENTIONS_PERSON
Andrzej Duda,Donald Tusk,MENTIONS_PERSON
Andrzej Duda,Bronisław Komorowski,MENTIONS_PERSON
Andrzej Duda,Lech Kaczyński,MENTIONS_PERSON
Andrzej Duda,Donald Trump,MENTIONS_PERSON
Andrzej Duda,Tập Cận Bình,MENTIONS_PERSON
Andrzej Duda,Aleksander Kwaśniewski,MENTIONS_PERSON
Andrzej Duda,Benjamin Netanyahu,MENTIONS_PERSON
Andrzej Duda,Elio Di Rupo,MENTIONS_PERSON
Andrzej Duda,Klaus Iohannis,MENTIONS_PERSON
Andrzej Duda,Joe Biden,MENTIONS_PERSON
Andrzej Duda,Recep Tayyip Erdoğan,MENTIONS_PERSON
Andrés Manuel López Obrador,Enrique Peña Nieto,MENTIONS_PERSON
Andrés Manuel López Obrador,Claudia Sheinbaum,MENTIONS_PERSON
Andrés Manuel López Obrador,Guadalupe Victoria,MENTIONS_PERSON
Andrés Manuel López Obrador,Francisco I. Madero,MENTIONS_PERSON
Andrés Manuel López Obrador,Luis Echeverría,MENTIONS_PERSON
Andrés Manuel López Obrador,Miguel de la Madrid,MENTIONS_PERSON
Andrés Manuel López Obrador,Ernesto Zedillo,MENTIONS_PERSON
Andrés Manuel López Obrador,Vicente Fox,MENTIONS_PERSON
Andrés Manuel López Obrador,Felipe Calderón,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Ted Kennedy,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Andrew Cuomo,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Bill de Blasio,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Bernie Sanders,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Noam Chomsky,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Barack Obama,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Elizabeth Warren,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Donald Trump,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Nancy Pelosi,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Cory Booker,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Mike Pompeo,MENTIONS_PERSON
Alexandria Ocasio-Cortez,Joe Biden,MENTIONS_PERSON
Anneli Jäätteenmäki,Tarja Halonen,MENTIONS_PERSON
Anneli Jäätteenmäki,Paavo Lipponen,MENTIONS_PERSON
Anneli Jäätteenmäki,Matti Vanhanen,MENTIONS_PERSON
Anneli Jäätteenmäki,Sauli Niinistö,MENTIONS_PERSON
Anneli Jäätteenmäki,Đại học Harvard,MENTIONS_PERSON
Anneli Jäätteenmäki,Rafael Erich,MENTIONS_PERSON
Anneli Jäätteenmäki,Antti Tulenheimo,MENTIONS_PERSON
Anneli Jäätteenmäki,Pehr Evind Svinhufvud,MENTIONS_PERSON
Anneli Jäätteenmäki,Johan Wilhelm Rangell,MENTIONS_PERSON
Anneli Jäätteenmäki,Edwin Linkomies,MENTIONS_PERSON
Anneli Jäätteenmäki,Juho Kusti Paasikivi,MENTIONS_PERSON
Anneli Jäätteenmäki,Urho Kekkonen,MENTIONS_PERSON
Anneli Jäätteenmäki,Teuvo Aura,MENTIONS_PERSON
Anneli Jäätteenmäki,Keijo Liinamaa,MENTIONS_PERSON
Anneli Jäätteenmäki,Harri Holkeri,MENTIONS_PERSON
Anneli Jäätteenmäki,Mari Kiviniemi,MENTIONS_PERSON
Anneli Jäätteenmäki,Jyrki Katainen,MENTIONS_PERSON
Anneli Jäätteenmäki,Alexander Stubb,MENTIONS_PERSON
Anneli Jäätteenmäki,Juha Sipilä,MENTIONS_PERSON
Anneli Jäätteenmäki,Sanna Marin,MENTIONS_PERSON
Andy Beshear,Mike DeWine,MENTIONS_PERSON
Andy Beshear,Joe Biden,MENTIONS_PERSON
Andy Beshear,Ned Lamont,MENTIONS_PERSON
Andy Beshear,Janet Mills,MENTIONS_PERSON
Andy Beshear,Charlie Baker,MENTIONS_PERSON
Andy Beshear,Chris Sununu,MENTIONS_PERSON
Andy Beshear,Phil Murphy,MENTIONS_PERSON
Andy Beshear,Andrew Cuomo,MENTIONS_PERSON
Andy Beshear,Tom Wolf,MENTIONS_PERSON
Andy Beshear,Daniel McKee,MENTIONS_PERSON
Andy Beshear,Phil Scott,MENTIONS_PERSON
Andy Beshear,J. B. Pritzker,MENTIONS_PERSON
Andy Beshear,Eric Holcomb,MENTIONS_PERSON
Andy Beshear,Kim Reynolds,MENTIONS_PERSON
Andy Beshear,Laura Kelly,MENTIONS_PERSON
Andy Beshear,Gretchen Whitmer,MENTIONS_PERSON
Andy Beshear,Tim Walz,MENTIONS_PERSON
Andy Beshear,Pete Ricketts,MENTIONS_PERSON
Andy Beshear,Doug Burgum,MENTIONS_PERSON
Andy Beshear,Kristi Noem,MENTIONS_PERSON
Andy Beshear,Tony Evers,MENTIONS_PERSON
Andy Beshear,Kay Ivey,MENTIONS_PERSON
Andy Beshear,Asa Hutchinson,MENTIONS_PERSON
Andy Beshear,John Carney,MENTIONS_PERSON
Andy Beshear,Ron DeSantis,MENTIONS_PERSON
Andy Beshear,Brian Kemp,MENTIONS_PERSON
Andy Beshear,John Bel Edwards,MENTIONS_PERSON
Andy Beshear,Larry Hogan,MENTIONS_PERSON
Andy Beshear,Tate Reeves,MENTIONS_PERSON
Andy Beshear,Roy Cooper,MENTIONS_PERSON
Andy Beshear,Kevin Stitt,MENTIONS_PERSON
Andy Beshear,Henry McMaster,MENTIONS_PERSON
Andy Beshear,Bill Lee,MENTIONS_PERSON
Andy Beshear,Greg Abbott,MENTIONS_PERSON
Andy Beshear,Ralph Northam,MENTIONS_PERSON
Andy Beshear,Jim Justice,MENTIONS_PERSON
Andy Beshear,Mike Dunleavy,MENTIONS_PERSON
Andy Beshear,Doug Ducey,MENTIONS_PERSON
Andy Beshear,Gavin Newsom,MENTIONS_PERSON
Andy Beshear,Jared Polis,MENTIONS_PERSON
Andy Beshear,David Ige,MENTIONS_PERSON
Andy Beshear,Brad Little,MENTIONS_PERSON
Andy Beshear,Greg Gianforte,MENTIONS_PERSON
Andy Beshear,Steve Sisolak,MENTIONS_PERSON
Andy Beshear,Michelle Lujan Grisham,MENTIONS_PERSON
Andy Beshear,Kate Brown,MENTIONS_PERSON
Andy Beshear,Spencer Cox,MENTIONS_PERSON
Andy Beshear,Jay Inslee,MENTIONS_PERSON
Andy Beshear,Mark Gordon (chính trị gia),MENTIONS_PERSON
Andy Beshear,Jerome Adams,MENTIONS_PERSON
Andy Beshear,Deborah Birx,MENTIONS_PERSON
Andy Beshear,Anthony Fauci,MENTIONS_PERSON
Andy Beshear,Brett Giroir,MENTIONS_PERSON
Andy Beshear,Peter Navarro,MENTIONS_PERSON
Andy Beshear,Mike Pence,MENTIONS_PERSON
Andy Beshear,Robert R. Redfield,MENTIONS_PERSON
Andy Beshear,Donald Trump,MENTIONS_PERSON
Anthony Lake,Bill Clinton,MENTIONS_PERSON
Anthony Eden,Winston Churchill,MENTIONS_PERSON
Anthony Eden,Harold Macmillan,MENTIONS_PERSON
Anthony Eden,Stanley Baldwin,MENTIONS_PERSON
Anthony Eden,Neville Chamberlain,MENTIONS_PERSON
Anthony Albanese,Scott Morrison,MENTIONS_PERSON
Anthony Albanese,Kevin Rudd,MENTIONS_PERSON
Anthony Albanese,Julia Gillard,MENTIONS_PERSON
Anthony Albanese,Tony Abbott,MENTIONS_PERSON
Anthony Albanese,Edmund Barton,MENTIONS_PERSON
Anthony Albanese,Alfred Deakin,MENTIONS_PERSON
Anthony Albanese,George Reid (chính khách Úc),MENTIONS_PERSON
Anthony Albanese,Andrew Fisher,MENTIONS_PERSON
Anthony Albanese,Stanley Bruce,MENTIONS_PERSON
Anthony Albanese,Earle Page,MENTIONS_PERSON
Anthony Albanese,Robert Menzies,MENTIONS_PERSON
Anthony Albanese,Frank Forde,MENTIONS_PERSON
Anthony Albanese,Harold Holt,MENTIONS_PERSON
Anthony Albanese,John McEwen,MENTIONS_PERSON
Anthony Albanese,John Gorton,MENTIONS_PERSON
Anthony Albanese,William McMahon,MENTIONS_PERSON
Anthony Albanese,Gough Whitlam,MENTIONS_PERSON
Anthony Albanese,Malcolm Fraser,MENTIONS_PERSON
Anthony Albanese,Bob Hawke,MENTIONS_PERSON
Anthony Albanese,John Howard,MENTIONS_PERSON
Anthony Albanese,Malcolm Turnbull,MENTIONS_PERSON
Antonio Salandra,Giovanni Giolitti,MENTIONS_PERSON
Antonio Salandra,Bettino Ricasoli,MENTIONS_PERSON
Antonio Salandra,Urbano Rattazzi,MENTIONS_PERSON
Antonio Salandra,Francesco Crispi,MENTIONS_PERSON
Antonio Salandra,Luigi Luzzatti,MENTIONS_PERSON
Antonio Salandra,Alcide De Gasperi,MENTIONS_PERSON
Antonio Salandra,Aldo Moro,MENTIONS_PERSON
Antonio Salandra,Giulio Andreotti,MENTIONS_PERSON
Antonio Salandra,Francesco Cossiga,MENTIONS_PERSON
Antonio Salandra,Arnaldo Forlani,MENTIONS_PERSON
Antonio Salandra,Giovanni Spadolini,MENTIONS_PERSON
Antonio Salandra,Bettino Craxi,MENTIONS_PERSON
Antonio Salandra,Giuliano Amato,MENTIONS_PERSON
Antonio Salandra,Silvio Berlusconi,MENTIONS_PERSON
Antonio Salandra,Lamberto Dini,MENTIONS_PERSON
Antonio Salandra,Romano Prodi,MENTIONS_PERSON
Antonio Salandra,Mario Monti,MENTIONS_PERSON
Antonio Salandra,Enrico Letta,MENTIONS_PERSON
Antonio Salandra,Matteo Renzi,MENTIONS_PERSON
Antonio Salandra,Paolo Gentiloni,MENTIONS_PERSON
Antonio Salandra,Giuseppe Conte,MENTIONS_PERSON
Antonio Salandra,Mario Draghi,MENTIONS_PERSON
Anton Bruckner,Richard Wagner,MENTIONS_PERSON
Anton Bruckner,Gustav Mahler,MENTIONS_PERSON
Antonis Samaras,Alexis Tsipras,MENTIONS_PERSON
Antonis Samaras,Đại học Harvard,MENTIONS_PERSON
Angela Merkel,Horst Köhler,MENTIONS_PERSON
Angela Merkel,Christian Wulff,MENTIONS_PERSON
Angela Merkel,Joachim Gauck,MENTIONS_PERSON
Angela Merkel,Frank-Walter Steinmeier,MENTIONS_PERSON
Angela Merkel,Guido Westerwelle,MENTIONS_PERSON
Angela Merkel,Philipp Rösler,MENTIONS_PERSON
Angela Merkel,Sigmar Gabriel,MENTIONS_PERSON
Angela Merkel,Olaf Scholz,MENTIONS_PERSON
Angela Merkel,Wolfgang Schäuble,MENTIONS_PERSON
Angela Merkel,Helmut Kohl,MENTIONS_PERSON
Angela Merkel,Condoleezza Rice,MENTIONS_PERSON
Angela Merkel,Margaret Thatcher,MENTIONS_PERSON
Angela Merkel,Jacques Chirac,MENTIONS_PERSON
Angela Merkel,Robert Mugabe,MENTIONS_PERSON
Angela Merkel,Otto von Bismarck,MENTIONS_PERSON
Angela Merkel,Joseph Goebbels,MENTIONS_PERSON
Angela Merkel,Lutz Graf Schwerin von Krosigk,MENTIONS_PERSON
Angela Merkel,Konrad Adenauer,MENTIONS_PERSON
Angela Merkel,Ludwig Erhard,MENTIONS_PERSON
Angela Merkel,Helmut Schmidt,MENTIONS_PERSON
Angela Merkel,Franklin D. Roosevelt,MENTIONS_PERSON
Angela Merkel,Tưởng Giới Thạch,MENTIONS_PERSON
Angela Merkel,Winston Churchill,MENTIONS_PERSON
Angela Merkel,George Marshall,MENTIONS_PERSON
Angela Merkel,Dwight D. Eisenhower,MENTIONS_PERSON
Angela Merkel,Harry S. Truman,MENTIONS_PERSON
Angela Merkel,Mohammad Mosaddegh,MENTIONS_PERSON
Angela Merkel,John Foster Dulles,MENTIONS_PERSON
Angela Merkel,Nikita Sergeyevich Khrushchyov,MENTIONS_PERSON
Angela Merkel,Charles de Gaulle,MENTIONS_PERSON
Angela Merkel,John F. Kennedy,MENTIONS_PERSON
Angela Merkel,Lyndon B. Johnson,MENTIONS_PERSON
Angela Merkel,Richard Nixon,MENTIONS_PERSON
Angela Merkel,Henry Kissinger,MENTIONS_PERSON
Angela Merkel,Jimmy Carter,MENTIONS_PERSON
Angela Merkel,Anwar Al-Sadad,MENTIONS_PERSON
Angela Merkel,Đặng Tiểu Bình,MENTIONS_PERSON
Angela Merkel,Ruhollah Khomeini,MENTIONS_PERSON
Angela Merkel,Ronald Reagan,MENTIONS_PERSON
Angela Merkel,Corazon Aquino,MENTIONS_PERSON
Angela Merkel,Mikhail Sergeyevich Gorbachyov,MENTIONS_PERSON
Angela Merkel,George H. W. Bush,MENTIONS_PERSON
Angela Merkel,Bill Clinton,MENTIONS_PERSON
Angela Merkel,Nelson Mandela,MENTIONS_PERSON
Angela Merkel,Newt Gingrich,MENTIONS_PERSON
Angela Merkel,Jeff Bezos,MENTIONS_PERSON
Angela Merkel,George W. Bush,MENTIONS_PERSON
Angela Merkel,Rudy Giuliani,MENTIONS_PERSON
Angela Merkel,Bill Gates,MENTIONS_PERSON
Angela Merkel,Vladimir Vladimirovich Putin,MENTIONS_PERSON
Angela Merkel,Barack Obama,MENTIONS_PERSON
Angela Merkel,Mark Zuckerberg,MENTIONS_PERSON
Angela Merkel,Donald Trump,MENTIONS_PERSON
Angela Merkel,Maria Ressa,MENTIONS_PERSON
Angela Merkel,Joe Biden,MENTIONS_PERSON
Angela Merkel,Kamala Harris,MENTIONS_PERSON
Angela Merkel,Elon Musk,MENTIONS_PERSON
Angela Merkel,Volodymyr Oleksandrovych Zelenskyy,MENTIONS_PERSON
Angela Merkel,Taylor Swift,MENTIONS_PERSON
Antti Tulenheimo,Rafael Erich,MENTIONS_PERSON
Antti Tulenheimo,Pehr Evind Svinhufvud,MENTIONS_PERSON
Antti Tulenheimo,Johan Wilhelm Rangell,MENTIONS_PERSON
Antti Tulenheimo,Edwin Linkomies,MENTIONS_PERSON
Antti Tulenheimo,Juho Kusti Paasikivi,MENTIONS_PERSON
Antti Tulenheimo,Urho Kekkonen,MENTIONS_PERSON
Antti Tulenheimo,Teuvo Aura,MENTIONS_PERSON
Antti Tulenheimo,Keijo Liinamaa,MENTIONS_PERSON
Antti Tulenheimo,Harri Holkeri,MENTIONS_PERSON
Antti Tulenheimo,Paavo Lipponen,MENTIONS_PERSON
Antti Tulenheimo,Anneli Jäätteenmäki,MENTIONS_PERSON
Antti Tulenheimo,Matti Vanhanen,MENTIONS_PERSON
Antti Tulenheimo,Mari Kiviniemi,MENTIONS_PERSON
Antti Tulenheimo,Jyrki Katainen,MENTIONS_PERSON
Antti Tulenheimo,Alexander Stubb,MENTIONS_PERSON
Antti Tulenheimo,Juha Sipilä,MENTIONS_PERSON
Antti Tulenheimo,Sanna Marin,MENTIONS_PERSON
Antony Blinken,Joe Biden,MENTIONS_PERSON
Antony Blinken,Mike Pompeo,MENTIONS_PERSON
Antony Blinken,Marco Rubio,MENTIONS_PERSON
Antony Blinken,Barack Obama,MENTIONS_PERSON
Antony Blinken,Đại học Harvard,MENTIONS_PERSON
Antony Blinken,John Jay,MENTIONS_PERSON
Antony Blinken,Thomas Jefferson,MENTIONS_PERSON
Antony Blinken,James Madison,MENTIONS_PERSON
Antony Blinken,James Monroe,MENTIONS_PERSON
Antony Blinken,John Quincy Adams,MENTIONS_PERSON
Antony Blinken,John C. Calhoun,MENTIONS_PERSON
Antony Blinken,James Buchanan,MENTIONS_PERSON
Antony Blinken,William H. Seward,MENTIONS_PERSON
Antony Blinken,Henry L. Stimson,MENTIONS_PERSON
Antony Blinken,Dean Acheson,MENTIONS_PERSON
Antony Blinken,John Foster Dulles,MENTIONS_PERSON
Antony Blinken,Dean Rusk,MENTIONS_PERSON
Antony Blinken,William P. Rogers,MENTIONS_PERSON
Antony Blinken,Henry Kissinger,MENTIONS_PERSON
Antony Blinken,Colin Powell,MENTIONS_PERSON
Antony Blinken,Condoleezza Rice,MENTIONS_PERSON
Antony Blinken,Hillary Clinton,MENTIONS_PERSON
Antony Blinken,Rex Tillerson,MENTIONS_PERSON
Antonin Scalia,Ronald Reagan,MENTIONS_PERSON
Antonin Scalia,Neil Gorsuch,MENTIONS_PERSON
Antonin Scalia,Gerald Ford,MENTIONS_PERSON
Antonin Scalia,Richard Nixon,MENTIONS_PERSON
Antonin Scalia,Jimmy Carter,MENTIONS_PERSON
Antonin Scalia,Barack Obama,MENTIONS_PERSON
Antonin Scalia,Donald Trump,MENTIONS_PERSON
António Costa,Charles Michel,MENTIONS_PERSON
António Costa,Aníbal Cavaco Silva,MENTIONS_PERSON
António Costa,Marcelo Rebelo de Sousa,MENTIONS_PERSON
António Costa,Pedro Passos Coelho,MENTIONS_PERSON
António Costa,António Guterres,MENTIONS_PERSON
António Costa,Karl Nehammer,MENTIONS_PERSON
António Costa,Andrej Babiš,MENTIONS_PERSON
António Costa,Mette Frederiksen,MENTIONS_PERSON
António Costa,Kaja Kallas,MENTIONS_PERSON
António Costa,Sanna Marin,MENTIONS_PERSON
António Costa,Emmanuel Macron,MENTIONS_PERSON
António Costa,Olaf Scholz,MENTIONS_PERSON
António Costa,Kyriakos Mitsotakis,MENTIONS_PERSON
António Costa,Micheál Martin,MENTIONS_PERSON
António Costa,Evika Siliņa,MENTIONS_PERSON
António Costa,Gitanas Nausėda,MENTIONS_PERSON
António Costa,Xavier Bettel,MENTIONS_PERSON
António Costa,Robert Abela,MENTIONS_PERSON
António Costa,Mark Rutte,MENTIONS_PERSON
António Costa,Donald Tusk,MENTIONS_PERSON
António Costa,Klaus Iohannis,MENTIONS_PERSON
António Costa,Janez Janša,MENTIONS_PERSON
António Costa,Pedro Sánchez,MENTIONS_PERSON
António Costa,Magdalena Andersson,MENTIONS_PERSON
Aníbal Cavaco Silva,Pedro Passos Coelho,MENTIONS_PERSON
Aníbal Cavaco Silva,António Costa,MENTIONS_PERSON
