person,person_url,university,university_url,source
Donella Meadows,https://vi.wikipedia.org/wiki/Donella_Meadows,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Micah Altman,https://vi.wikipedia.org/wiki/Micah_Altman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Michael Graves,https://vi.wikipedia.org/wiki/Michael_Graves,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Michael Walzer,https://vi.wikipedia.org/wiki/Michael_Walzer,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Merton Miller,https://vi.wikipedia.org/wiki/Merton_Miller,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
George Minot,https://vi.wikipedia.org/wiki/George_Minot,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Dan Mintz,https://vi.wikipedia.org/wiki/Dan_Mintz,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Mira Sorvino,https://vi.wikipedia.org/wiki/Mira_Sorvino,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Maryam Mirzakhani,https://vi.wikipedia.org/wiki/Maryam_Mirzakhani,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Harold G. Moore,https://vi.wikipedia.org/wiki/Harold_G._Moore,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Marston Morse,https://vi.wikipedia.org/wiki/Marston_Morse,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Dustin Moskovitz,https://vi.wikipedia.org/wiki/Dustin_Moskovitz,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Mark Moyar,https://vi.wikipedia.org/wiki/Mark_Moyar,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert S. Mulliken,https://vi.wikipedia.org/wiki/Robert_S._Mulliken,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William P. Murphy,https://vi.wikipedia.org/wiki/William_P._Murphy,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Roger Myerson,https://vi.wikipedia.org/wiki/Roger_Myerson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Namwali Serpell,https://vi.wikipedia.org/wiki/Namwali_Serpell,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nas Daily,https://vi.wikipedia.org/wiki/Nas_Daily,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ogden Nash,https://vi.wikipedia.org/wiki/Ogden_Nash,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nat Sakdatorn,https://vi.wikipedia.org/wiki/Nat_Sakdatorn,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Peter Navarro,https://vi.wikipedia.org/wiki/Peter_Navarro,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ned Lamont,https://vi.wikipedia.org/wiki/Ned_Lamont,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Neil Smelser,https://vi.wikipedia.org/wiki/Neil_Smelser,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Gabe Newell,https://vi.wikipedia.org/wiki/Gabe_Newell,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ngozi Okonjo-Iweala,https://vi.wikipedia.org/wiki/Ngozi_Okonjo-Iweala,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ngô Vĩnh Long,https://vi.wikipedia.org/wiki/Ng%C3%B4_V%C4%A9nh_Long,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nguyễn Kim Mai Thi,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Kim_Mai_Thi,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nguyễn Xuân Oánh,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Xu%C3%A2n_O%C3%A1nh,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nguyễn Thiện Nhân,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Thi%E1%BB%87n_Nh%C3%A2n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Amanda Nguyễn,https://vi.wikipedia.org/wiki/Amanda_Nguy%E1%BB%85n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Frederick Nolting,https://vi.wikipedia.org/wiki/Frederick_Nolting,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Joseph Nye,https://vi.wikipedia.org/wiki/Joseph_Nye,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Oda Makoto (tiểu thuyết gia),https://vi.wikipedia.org/wiki/Oda_Makoto_%28ti%E1%BB%83u_thuy%E1%BA%BFt_gia%29,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Bertil Ohlin,https://vi.wikipedia.org/wiki/Bertil_Ohlin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Cathy O'Neil,https://vi.wikipedia.org/wiki/Cathy_O%27Neil,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert Oppenheimer,https://vi.wikipedia.org/wiki/Robert_Oppenheimer,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ted Osius,https://vi.wikipedia.org/wiki/Ted_Osius,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Pansy Tlakula,https://vi.wikipedia.org/wiki/Pansy_Tlakula,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Andreas Papandreou,https://vi.wikipedia.org/wiki/Andreas_Papandreou,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
George Papandreou,https://vi.wikipedia.org/wiki/George_Papandreou,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Dos Passos,https://vi.wikipedia.org/wiki/John_Dos_Passos,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ieoh Ming Pei,https://vi.wikipedia.org/wiki/Ieoh_Ming_Pei,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Bùi Mẫn Hân,https://vi.wikipedia.org/wiki/B%C3%B9i_M%E1%BA%ABn_H%C3%A2n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Charles Sanders Peirce,https://vi.wikipedia.org/wiki/Charles_Sanders_Peirce,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Percival Lowell,https://vi.wikipedia.org/wiki/Percival_Lowell,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Percy Williams Bridgman,https://vi.wikipedia.org/wiki/Percy_Williams_Bridgman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Shimon Peres,https://vi.wikipedia.org/wiki/Shimon_Peres,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Peter W. Galbraith,https://vi.wikipedia.org/wiki/Peter_W._Galbraith,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Phan Quang Đán,https://vi.wikipedia.org/wiki/Phan_Quang_%C4%90%C3%A1n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Phil Murphy,https://vi.wikipedia.org/wiki/Phil_Murphy,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Philip Warren Anderson,https://vi.wikipedia.org/wiki/Philip_Warren_Anderson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Phó Bá Long,https://vi.wikipedia.org/wiki/Ph%C3%B3_B%C3%A1_Long,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Gregory Goodwin Pincus,https://vi.wikipedia.org/wiki/Gregory_Goodwin_Pincus,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Sebastián Piñera,https://vi.wikipedia.org/wiki/Sebasti%C3%A1n_Pi%C3%B1era,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Pita Limjaroenrat,https://vi.wikipedia.org/wiki/Pita_Limjaroenrat,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Surin Pitsuwan,https://vi.wikipedia.org/wiki/Surin_Pitsuwan,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Natalie Portman,https://vi.wikipedia.org/wiki/Natalie_Portman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Jedediah Purdy,https://vi.wikipedia.org/wiki/Jedediah_Purdy,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Hilary Putnam,https://vi.wikipedia.org/wiki/Hilary_Putnam,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Rahul Gandhi,https://vi.wikipedia.org/wiki/Rahul_Gandhi,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Franklin Raines,https://vi.wikipedia.org/wiki/Franklin_Raines,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Reed (nhà báo),https://vi.wikipedia.org/wiki/John_Reed_%28nh%C3%A0_b%C3%A1o%29,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Roberto M. Rey Jr.,https://vi.wikipedia.org/wiki/Roberto_M._Rey_Jr.,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Dennis Ritchie,https://vi.wikipedia.org/wiki/Dennis_Ritchie,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Frederick Chapman Robbins,https://vi.wikipedia.org/wiki/Frederick_Chapman_Robbins,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert K. Merton,https://vi.wikipedia.org/wiki/Robert_K._Merton,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert Metcalfe,https://vi.wikipedia.org/wiki/Robert_Metcalfe,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert N. Proctor,https://vi.wikipedia.org/wiki/Robert_N._Proctor,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Dani Rodrik,https://vi.wikipedia.org/wiki/Dani_Rodrik,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Roger Y. Tsien,https://vi.wikipedia.org/wiki/Roger_Y._Tsien,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ron DeSantis,https://vi.wikipedia.org/wiki/Ron_DeSantis,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Theodore Roosevelt,https://vi.wikipedia.org/wiki/Theodore_Roosevelt,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
James Rothman,https://vi.wikipedia.org/wiki/James_Rothman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Roy J. Glauber,https://vi.wikipedia.org/wiki/Roy_J._Glauber,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Paul Samuelson,https://vi.wikipedia.org/wiki/Paul_Samuelson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Greg Sandow,https://vi.wikipedia.org/wiki/Greg_Sandow,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Saul Perlmutter,https://vi.wikipedia.org/wiki/Saul_Perlmutter,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Eduardo Saverin,https://vi.wikipedia.org/wiki/Eduardo_Saverin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Thomas Schelling,https://vi.wikipedia.org/wiki/Thomas_Schelling,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Richard R. Schrock,https://vi.wikipedia.org/wiki/Richard_R._Schrock,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Pete Seeger,https://vi.wikipedia.org/wiki/Pete_Seeger,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Erich Segal,https://vi.wikipedia.org/wiki/Erich_Segal,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Lloyd Shapley,https://vi.wikipedia.org/wiki/Lloyd_Shapley,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Karl Barry Sharpless,https://vi.wikipedia.org/wiki/Karl_Barry_Sharpless,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert Gould Shaw,https://vi.wikipedia.org/wiki/Robert_Gould_Shaw,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Wallace Shawn,https://vi.wikipedia.org/wiki/Wallace_Shawn,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Sheldon Lee Glashow,https://vi.wikipedia.org/wiki/Sheldon_Lee_Glashow,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Sheryl Sandberg,https://vi.wikipedia.org/wiki/Sheryl_Sandberg,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Alexander Shulgin,https://vi.wikipedia.org/wiki/Alexander_Shulgin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William James Sidis,https://vi.wikipedia.org/wiki/William_James_Sidis,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
"Chris Smith, Nam tước Smith xứ Finsbury",https://vi.wikipedia.org/wiki/Chris_Smith%2C_Nam_t%C6%B0%E1%BB%9Bc_Smith_x%E1%BB%A9_Finsbury,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Vernon L. Smith,https://vi.wikipedia.org/wiki/Vernon_L._Smith,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
George Davis Snell,https://vi.wikipedia.org/wiki/George_Davis_Snell,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert Solow,https://vi.wikipedia.org/wiki/Robert_Solow,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Michael Spence,https://vi.wikipedia.org/wiki/Michael_Spence,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Richard Stallman,https://vi.wikipedia.org/wiki/Richard_Stallman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William Howard Stein,https://vi.wikipedia.org/wiki/William_Howard_Stein,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Thomas A. Steitz,https://vi.wikipedia.org/wiki/Thomas_A._Steitz,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Stêphanô Chu Thủ Nhân,https://vi.wikipedia.org/wiki/St%C3%AAphan%C3%B4_Chu_Th%E1%BB%A7_Nh%C3%A2n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Marshall Harvey Stone,https://vi.wikipedia.org/wiki/Marshall_Harvey_Stone,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Lawrence Summers,https://vi.wikipedia.org/wiki/Lawrence_Summers,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
James Batcheller Sumner,https://vi.wikipedia.org/wiki/James_Batcheller_Sumner,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Fife Symington,https://vi.wikipedia.org/wiki/Fife_Symington,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Mark Takano,https://vi.wikipedia.org/wiki/Mark_Takano,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Tate,https://vi.wikipedia.org/wiki/John_Tate,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Helen Brooke Taussig,https://vi.wikipedia.org/wiki/Helen_Brooke_Taussig,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
"Joseph Hooton Taylor, Jr.",https://vi.wikipedia.org/wiki/Joseph_Hooton_Taylor%2C_Jr.,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Tập Minh Trạch,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_Minh_Tr%E1%BA%A1ch,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Theodore Roosevelt Jr.,https://vi.wikipedia.org/wiki/Theodore_Roosevelt_Jr.,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Theodore William Richards,https://vi.wikipedia.org/wiki/Theodore_William_Richards,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Thomas J. Sargent,https://vi.wikipedia.org/wiki/Thomas_J._Sargent,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Thomas Kuhn,https://vi.wikipedia.org/wiki/Thomas_Kuhn,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Hà Huy Thông,https://vi.wikipedia.org/wiki/H%C3%A0_Huy_Th%C3%B4ng,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Timothy Brook,https://vi.wikipedia.org/wiki/Timothy_Brook,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
James Tobin,https://vi.wikipedia.org/wiki/James_Tobin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Tommy Lee Jones,https://vi.wikipedia.org/wiki/Tommy_Lee_Jones,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Tống Tử Văn,https://vi.wikipedia.org/wiki/T%E1%BB%91ng_T%E1%BB%AD_V%C4%83n,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Pierre Trudeau,https://vi.wikipedia.org/wiki/Pierre_Trudeau,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Trương Quốc Thanh,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%E1%BB%91c_Thanh,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Tshering Tobgay,https://vi.wikipedia.org/wiki/Tshering_Tobgay,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Neil deGrasse Tyson,https://vi.wikipedia.org/wiki/Neil_deGrasse_Tyson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Updike,https://vi.wikipedia.org/wiki/John_Updike,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Álvaro Uribe,https://vi.wikipedia.org/wiki/%C3%81lvaro_Uribe,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Hasbrouck Van Vleck,https://vi.wikipedia.org/wiki/John_Hasbrouck_Van_Vleck,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Oswald Veblen,https://vi.wikipedia.org/wiki/Oswald_Veblen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Vladimir Aleksandrovich Voevodsky,https://vi.wikipedia.org/wiki/Vladimir_Aleksandrovich_Voevodsky,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Vũ Minh Khương,https://vi.wikipedia.org/wiki/V%C5%A9_Minh_Kh%C6%B0%C6%A1ng,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Vương Hạo (nhà toán học),https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_H%E1%BA%A1o_%28nh%C3%A0_to%C3%A1n_h%E1%BB%8Dc%29,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Langdon Warner,https://vi.wikipedia.org/wiki/Langdon_Warner,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Paul Werbos,https://vi.wikipedia.org/wiki/Paul_Werbos,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Tom Werner,https://vi.wikipedia.org/wiki/Tom_Werner,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
